facility_type,district,realm,series,course,subject,match_basis,registered_period,total_minutes,tuition_fee_krw,total_fee_krw,hourly_tuition_krw,explicit_one_month,qc_hourly_extreme
teaching_center,영등포구,예능(대),예능(중),음악,피아노일반1 (일60분*주5회*4.2주),subject,,1260,140000,140000,6667,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노일반2 (일60분*주5회*4.2주),subject,,1260,150000,150000,7143,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노일반3 (일60분*주5회*4.2주),subject,,1260,160000,160000,7619,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노일반4 (일60분*주5회*4.2주),subject,,1260,170000,170000,8095,False,False
teaching_center,영등포구,예능(대),예능(중),음악,고급A(일95분*주2회*4.2주),music_named_facility,,798,160000,160000,12030,False,False
teaching_center,영등포구,예능(대),예능(중),음악,고급B(일85분*주3회*4.2주),music_named_facility,,1071,180000,180000,10084,False,False
teaching_center,영등포구,예능(대),예능(중),음악,고급C(일75분*주4회*4.2주),music_named_facility,,1260,200000,200000,9524,False,False
teaching_center,영등포구,예능(대),예능(중),음악,작품반(일140분*주1회*4.2주),music_named_facility,,588,160000,160000,16327,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노A(일95분*주2회*4.2주),subject,,798,120000,120000,9023,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노B(일85분*주3회*4.2주),subject,,1071,140000,140000,7843,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노C(일75분*주4회*4.2주),subject,,1260,160000,160000,7619,False,False
teaching_center,영등포구,예능(대),예능(중),음악,음악(입시)피아노1(일100분*주1회*4.2주),subject,,420,110000,110000,15714,False,False
teaching_center,영등포구,예능(대),예능(중),음악,음악(입시)피아노10(일60분*주3회*4.2주),subject,,756,190000,190000,15079,False,False
teaching_center,영등포구,예능(대),예능(중),음악,음악(입시)피아노2(일60분*주2회*4.2주),subject,,504,130000,130000,15476,False,False
teaching_center,영등포구,예능(대),예능(중),음악,음악(입시)피아노3(일60분*주2회*4.2주),subject,,504,140000,140000,16667,False,False
teaching_center,영등포구,예능(대),예능(중),음악,음악(입시)피아노4(일70분*주2회*4.2주),subject,,588,150000,150000,15306,False,False
teaching_center,영등포구,예능(대),예능(중),음악,음악(입시)피아노5(일70분*주2회*4.2주),subject,,588,160000,160000,16327,False,False
teaching_center,영등포구,예능(대),예능(중),음악,음악(입시)피아노6(일60분*주3회*4.2주),subject,,756,150000,150000,11905,False,False
teaching_center,영등포구,예능(대),예능(중),음악,음악(입시)피아노7(일60분*주3회*4.2주),subject,,756,160000,160000,12698,False,False
teaching_center,영등포구,예능(대),예능(중),음악,음악(입시)피아노8(일60분*주3회*4.2주),subject,,756,170000,170000,13492,False,False
teaching_center,영등포구,예능(대),예능(중),음악,음악(입시)피아노9(일60분*주3회*4.2주),subject,,756,180000,180000,14286,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노 고급(입시) (일60분*주3회*4.2주),subject,,756,200000,200000,15873,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노 중급(입시) (일60분*주3회*4.2주),subject,,756,180000,180000,14286,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노 초급(일반) (일60분*주4회*4.2주),subject,,1008,150000,150000,8929,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노고급(일95분*주3회*4.2주),subject,,1197,180000,180000,9023,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노기초(일80분*주3회*4.2주),subject,,1008,150000,150000,8929,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노입시(일130분*주2회*4.2주),subject,,1092,300000,300000,16484,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노입시(일90분*주2회*4.2주),subject,,756,200000,200000,15873,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노중급(일90분*주3회*4.2주),subject,,1134,170000,170000,8995,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노초급(일85분*주3회*4.2주),subject,,1071,160000,160000,8964,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노 B반(일78분*주3회*4.2주),subject,,982,150000,150000,9165,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노 C반(일82분*주3회*4.2주),subject,,1033,160000,160000,9293,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노 D반(일90분*주3회*4.2주),subject,,1134,170000,170000,8995,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노 E반(일100분*주2회*4.2주),subject,,840,130000,130000,9286,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노 기초A(일75분*주3회*4.2주),subject,,945,140000,140000,8889,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노입시(일120분*주3회*4.2주),subject,,1512,130000,130000,5159,False,False
teaching_center,영등포구,예능(대),예능(중),음악,일반A(일70분*주2회*4.2주),music_named_facility,,588,90000,90000,9184,False,False
teaching_center,영등포구,예능(대),예능(중),음악,일반B(일60분*주3회*4.2주),music_named_facility,,756,110000,110000,8730,False,False
teaching_center,영등포구,예능(대),예능(중),음악,일반C(일60분*주4회*4.2주),music_named_facility,,1008,120000,120000,7143,False,False
teaching_center,영등포구,예능(대),예능(중),음악,일반D(일60분*주4회*4.2주),music_named_facility,,1008,140000,140000,8333,False,False
teaching_center,영등포구,예능(대),예능(중),음악,일반E(일60분*주4회*4.2주),music_named_facility,,1008,155000,155000,9226,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노고급(일70분*주5회*4.2주),subject,,1470,180000,180000,7347,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노중급(일60분*주5회*4.2주),subject,,1260,150000,150000,7143,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노초급(일60분*주5회*4.2주),subject,,1260,130000,130000,6190,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노고급(일60분*주5회*4.2주),subject,,1260,180000,180000,8571,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노실용(일70분*주5회*4.2주),subject,,1470,200000,200000,8163,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노입시(일60분*주5회*4.2주),subject,,1260,250000,250000,11905,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노중급(일60분*주5회*4.2주),subject,,1260,170000,170000,8095,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노초급(일60분*주5회*4.2주),subject,,1260,150000,150000,7143,False,False
teaching_center,영등포구,예능(대),예능(중),음악,실용음악피아노(입시)(일60분*주5회*4.2주),subject,,1260,250000,250000,11905,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노 A(일50분*주5회*4.2주),subject,,1050,120000,120000,6857,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노B(일50분*주5회*4.2주),subject,,1050,130000,130000,7429,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노C(일50분*주5회*4.2주),subject,,1050,140000,140000,8000,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노D(일50분*주5회*4.2주),subject,,1050,150000,150000,8571,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노F(일50분*주5회*4.2주),subject,,1050,160000,160000,9143,False,False
teaching_center,영등포구,예능(대),예능(중),음악,(입시)피아노(일60분*주2회*4.2주),subject,,504,130000,130000,15476,False,False
teaching_center,영등포구,예능(대),예능(중),음악,음악 피아노고급2(일50분*주5회*4.2주),subject,,1050,160000,160000,9143,False,False
teaching_center,영등포구,예능(대),예능(중),음악,음악 피아노중급1(일50분*주5회*4.2주),subject,,1050,150000,150005,8571,False,False
teaching_center,영등포구,예능(대),예능(중),음악,음악 피아노초급1(일50분*주5회*4.2주),subject,,1050,140000,140000,8000,False,False
teaching_center,영등포구,예능(대),예능(중),음악,음악 피아노초급2(일50분*주4회*4.2주),subject,,840,130000,130000,9286,False,False
teaching_center,영등포구,예능(대),예능(중),음악,음악 피아노초급3(일65분*주3회*4.2주),subject,,819,120000,120000,8791,False,False
teaching_center,영등포구,예능(대),예능(중),음악,음악 피아노초급4(일85분*주2회*4.2주),subject,,714,110000,110000,9244,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노(입시) 2-1(일55분*주2회*4.2주),subject,,462,130000,130000,16883,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노(입시) 2-2(일60분*주2회*4.2주),subject,,504,140000,140000,16667,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노(입시) 2-3(일65분*주2회*4.2주),subject,,546,150000,150000,16484,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노(입시) 2-4(일70분*주2회*4.2주),subject,,588,160000,160000,16327,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노(입시) 3-1(일45분*주3회*4.2주),subject,,567,150000,150000,15873,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노(입시) 3-2(일45분*주3회*4.2주),subject,,567,160000,160000,16931,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노(입시) 3-3(일50분*주3회*4.2주),subject,,630,170000,170000,16190,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노(입시) 3-4(일50분*주3회*4.2주),subject,,630,180000,180000,17143,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노(입시) 4-1(일40분*주4회*4.2주),subject,,672,170000,170000,15179,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노(입시) 4-2(일40분*주4회*4.2주),subject,,672,180000,180000,16071,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노(입시) 4-3(일40분*주4회*4.2주),subject,,672,190000,190000,16964,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노(입시) 4-4(일43분*주4회*4.2주),subject,,722,200000,200000,16620,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노A(일60분*주5회*4.2주),subject,,1260,140000,140000,6667,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노B(일60분*주5회*4.2주),subject,,1260,150000,150000,7143,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노C(일60분*주5회*4.2주),subject,,1260,160000,160000,7619,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노D(일60분*주5회*4.2주),subject,,1260,170000,170000,8095,False,False
teaching_center,영등포구,예능(대),예능(중),음악,고급_체르니30(일75분*주3회*4.2주(,music_named_facility,,945,140000,140000,8889,False,False
teaching_center,영등포구,예능(대),예능(중),음악,기초_바이엘(일65분*주3회*4.2주),music_named_facility,,819,120000,120000,8791,False,False
teaching_center,영등포구,예능(대),예능(중),음악,중급_체르니100(일70분*주3회*4.2주),music_named_facility,,882,130000,130000,8844,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노입시1(일60분*주3회*4주),subject,,720,140000,140000,11667,False,False
teaching_center,영등포구,예능(대),예능(중),음악,피아노입시2(일60분*주3회*4주),subject,,720,150000,150000,12500,False,False
teaching_center,영등포구,예능(대),예능(중),음악,바이엘(일60분*주5회*4.2주),music_named_facility,,1260,140000,140000,6667,False,False
teaching_center,영등포구,예능(대),예능(중),음악,체르니100(일60분*주5회*4.2주),music_named_facility,,1260,150000,150000,7143,False,False
teaching_center,영등포구,예능(대),예능(중),음악,체르니30(일60분*주5회*4.2주),music_named_facility,,1260,160000,160000,7619,False,False
teaching_center,영등포구,예능(대),예능(중),음악,체르니40(일60분*주4회*4.2주),music_named_facility,,1008,150000,150000,8929,False,False
